,split_mode,split_number,file_a_idx,file_a_name,file_b_idx,file_b_name,is_equal
16114,gzsl_split,0,3943,2057466872_2057466873.tif,2048,2057460896_2057460897.tif,0
16115,gzsl_split,0,3944,2057461568_2057461569.tif,3933,2057436063_2057436064.tif,1
16116,gzsl_split,0,3944,2057461568_2057461569.tif,4686,2057478396_2057478405.tif,0
16117,gzsl_split,0,3945,2057486780_2057486781.tif,3814,2057488316_2057488318.tif,1
16118,gzsl_split,0,3945,2057486780_2057486781.tif,27,518219488+-9489.tif,0
16119,gzsl_split,0,3946,2057442414_2057442415.tif,3939,2057452242_2057452244.tif,1
16120,gzsl_split,0,3946,2057442414_2057442415.tif,3667,2057437709.tif,0
16121,gzsl_split,0,3952,2057465409_2057465410.tif,3834,2057423238_2057423240.tif,1
16122,gzsl_split,0,3952,2057465409_2057465410.tif,4634,2057438017_2057438018.tif,0
16123,gzsl_split,0,3954,2057442564_2057442566.tif,3917,2057412638_2057412639.tif,1
16124,gzsl_split,0,3954,2057442564_2057442566.tif,913,0001227942.tif,0
16125,gzsl_split,0,3956,2057461929.tif,3834,2057423238_2057423240.tif,1
16126,gzsl_split,0,3956,2057461929.tif,637,0001144274.tif,0
16127,gzsl_split,0,3969,507691753_507691754.tif,3978,507691640_507691641.tif,1
16128,gzsl_split,0,3969,507691753_507691754.tif,4053,81305396.tif,0
16129,gzsl_split,0,3977,507691643.tif,3987,507691679.tif,1
16130,gzsl_split,0,3977,507691643.tif,3390,528858774+-8776.tif,0
16131,gzsl_split,0,3978,507691640_507691641.tif,3969,507691753_507691754.tif,1
16132,gzsl_split,0,3978,507691640_507691641.tif,1020,0000176514.tif,0
16133,gzsl_split,0,3980,507691745_507691746.tif,3977,507691643.tif,1
16134,gzsl_split,0,3980,507691745_507691746.tif,4365,01837873_7877.tif,0
16135,gzsl_split,0,3985,507691671.tif,3987,507691679.tif,1
16136,gzsl_split,0,3985,507691671.tif,696,tcal0468947.tif,0
16137,gzsl_split,0,3987,507691679.tif,3978,507691640_507691641.tif,1
16138,gzsl_split,0,3987,507691679.tif,4848,ti31689128.tif,0
16139,gzsl_split,0,3994,507691651.tif,3977,507691643.tif,1
16140,gzsl_split,0,3994,507691651.tif,3846,2057452341_2057452343.tif,0
16141,gzsl_split,0,3998,507691715_507691716.tif,3969,507691753_507691754.tif,1
16142,gzsl_split,0,3998,507691715_507691716.tif,3813,2057461228_2057461229.tif,0
16143,gzsl_split,0,4034,2046039536.tif,4039,2047594024.tif,1
16144,gzsl_split,0,4034,2046039536.tif,1162,0001139626.tif,0
16145,gzsl_split,0,4039,2047594024.tif,4034,2046039536.tif,1
16146,gzsl_split,0,4039,2047594024.tif,1631,0011920233.tif,0
16147,gzsl_split,0,4045,81303722.tif,4066,81303913.tif,1
16148,gzsl_split,0,4045,81303722.tif,436,2065163747.tif,0
16149,gzsl_split,0,4053,81305396.tif,4071,81305437.tif,1
16150,gzsl_split,0,4053,81305396.tif,4750,2070261632.tif,0
16151,gzsl_split,0,4063,81304104.tif,4071,81305437.tif,1
16152,gzsl_split,0,4063,81304104.tif,3815,2057485464_2057485465.tif,0
16153,gzsl_split,0,4066,81303913.tif,4080,81302840.tif,1
16154,gzsl_split,0,4066,81303913.tif,4591,2031312223.tif,0
16155,gzsl_split,0,4067,81303292.tif,4053,81305396.tif,1
16156,gzsl_split,0,4067,81303292.tif,2809,95602606.tif,0
16157,gzsl_split,0,4071,81305437.tif,4080,81302840.tif,1
16158,gzsl_split,0,4071,81305437.tif,3994,507691651.tif,0
16159,gzsl_split,0,4074,81305307.tif,4067,81303292.tif,1
16160,gzsl_split,0,4074,81305307.tif,1216,0000064101.tif,0
16161,gzsl_split,0,4075,81303942.tif,4071,81305437.tif,1
16162,gzsl_split,0,4075,81303942.tif,1068,506389135.tif,0
16163,gzsl_split,0,4077,81303724.tif,4080,81302840.tif,1
16164,gzsl_split,0,4077,81303724.tif,710,tnwl0007601.tif,0
16165,gzsl_split,0,4078,81303259.tif,4045,81303722.tif,1
16166,gzsl_split,0,4078,81303259.tif,168,2054956054_2054956055.tif,0
16167,gzsl_split,0,4080,81302840.tif,4077,81303724.tif,1
16168,gzsl_split,0,4080,81302840.tif,3945,2057486780_2057486781.tif,0
16169,gzsl_split,0,4088,01837593_01837597.tif,4325,01834180_4184.tif,1
16170,gzsl_split,0,4088,01837593_01837597.tif,1729,2074134630.tif,0
16171,gzsl_split,0,4095,01839258_9262.tif,4526,01840716_0720.tif,1
16172,gzsl_split,0,4095,01839258_9262.tif,3939,2057452242_2057452244.tif,0
16173,gzsl_split,0,4099,01838213_8217.tif,4455,01838157_8161.tif,1
16174,gzsl_split,0,4099,01838213_8217.tif,3851,2057466823_2057466824.tif,0
16175,gzsl_split,0,4100,01835346_5350.tif,4409,01841026_1030.tif,1
16176,gzsl_split,0,4100,01835346_5350.tif,2425,522705206+-5207.tif,0
16177,gzsl_split,0,4108,01840532_0536.tif,4128,01835735_5739.tif,1
16178,gzsl_split,0,4108,01840532_0536.tif,648,0001144232.tif,0
16179,gzsl_split,0,4112,01835679_01835683.tif,4451,01840793_0797.tif,1
16180,gzsl_split,0,4112,01835679_01835683.tif,3461,2083865630.tif,0
16181,gzsl_split,0,4125,01838832_8836.tif,4231,01837635_7639.tif,1
16182,gzsl_split,0,4125,01838832_8836.tif,1020,0000176514.tif,0
16183,gzsl_split,0,4128,01835735_5739.tif,4112,01835679_01835683.tif,1
16184,gzsl_split,0,4128,01835735_5739.tif,3486,0001217426.tif,0
16185,gzsl_split,0,4134,01841210_1214.tif,4526,01840716_0720.tif,1
16186,gzsl_split,0,4134,01841210_1214.tif,3987,507691679.tif,0
16187,gzsl_split,0,4137,01841224_1228.tif,4189,01834688_4692.tif,1
16188,gzsl_split,0,4137,01841224_1228.tif,3440,531295740+-5741.tif,0
16189,gzsl_split,0,4146,01839244_9248.tif,4403,01838615_8619.tif,1
16190,gzsl_split,0,4146,01839244_9248.tif,2388,522749409+-9410.tif,0
16191,gzsl_split,0,4154,01841040_1044.tif,4188,01839522.tif,1
16192,gzsl_split,0,4154,01841040_1044.tif,2768,95824330.tif,0
16193,gzsl_split,0,4167,01834821_4825.tif,4385,01837352_7356.tif,1
16194,gzsl_split,0,4167,01834821_4825.tif,4700,2057465608_2057465617.tif,0
16195,gzsl_split,0,4168,01837677_7681.tif,4429,01838622_8626.tif,1
16196,gzsl_split,0,4168,01837677_7681.tif,1136,0001139820.tif,0
16197,gzsl_split,0,4180,01835152_5156.tif,4146,01839244_9248.tif,1
16198,gzsl_split,0,4180,01835152_5156.tif,1116,0001139665.tif,0
16199,gzsl_split,0,4185,01836427_6431.tif,4447,01836327_6331.tif,1
16200,gzsl_split,0,4185,01836427_6431.tif,2881,95602788.tif,0
16201,gzsl_split,0,4188,01839522.tif,4551,01836406_6410.tif,1
16202,gzsl_split,0,4188,01839522.tif,783,0001136537.tif,0
16203,gzsl_split,0,4189,01834688_4692.tif,4463,01835033_5037.tif,1
16204,gzsl_split,0,4189,01834688_4692.tif,3321,0001233985.tif,0
16205,gzsl_split,0,4192,01839443_9447.tif,4451,01840793_0797.tif,1
16206,gzsl_split,0,4192,01839443_9447.tif,1778,2072822126.tif,0
16207,gzsl_split,0,4197,01835968_5972.tif,4188,01839522.tif,1
16208,gzsl_split,0,4197,01835968_5972.tif,628,0001144404.tif,0
16209,gzsl_split,0,4200,01839564_9568.tif,4088,01837593_01837597.tif,1
16210,gzsl_split,0,4200,01839564_9568.tif,2394,522676263+-6264.tif,0
16211,gzsl_split,0,4203,01834159_01834163.tif,4551,01836406_6410.tif,1
16212,gzsl_split,0,4203,01834159_01834163.tif,978,2057124331_4334.tif,0
16213,gzsl_split,0,4205,01834124_4128.tif,4346,01837063_7067.tif,1
16214,gzsl_split,0,4205,01834124_4128.tif,4626,2057467409_2057467410.tif,0
16215,gzsl_split,0,4213,01834131_4135.tif,4542,01835180_5184.tif,1
16216,gzsl_split,0,4213,01834131_4135.tif,1142,0001139851.tif,0
16217,gzsl_split,0,4215,01839121_9125.tif,4325,01834180_4184.tif,1
16218,gzsl_split,0,4215,01839121_9125.tif,3475,2083871059.tif,0
16219,gzsl_split,0,4218,01839184_9188.tif,4429,01838622_8626.tif,1
16220,gzsl_split,0,4218,01839184_9188.tif,4660,0001219728.tif,0
16221,gzsl_split,0,4225,01839009_9013.tif,4463,01835033_5037.tif,1
16222,gzsl_split,0,4225,01839009_9013.tif,2748,95602545.tif,0
16223,gzsl_split,0,4229,01835707_5711.tif,4125,01838832_8836.tif,1
16224,gzsl_split,0,4229,01835707_5711.tif,1154,0001139677.tif,0
16225,gzsl_split,0,4231,01837635_7639.tif,4422,01841203_1207.tif,1
16226,gzsl_split,0,4231,01837635_7639.tif,3828,2057467196_2057467198.tif,0
16227,gzsl_split,0,4241,01835602.tif,4409,01841026_1030.tif,1
16228,gzsl_split,0,4241,01835602.tif,3368,80020829.tif,0
16229,gzsl_split,0,4251,01835409_5413.tif,4108,01840532_0536.tif,1
16230,gzsl_split,0,4251,01835409_5413.tif,1119,0001139758.tif,0
16231,gzsl_split,0,4253,01839636_9640.tif,4125,01838832_8836.tif,1
16232,gzsl_split,0,4253,01839636_9640.tif,1727,2074220800.tif,0
16233,gzsl_split,0,4258,01838085_8089.tif,4112,01835679_01835683.tif,1
16234,gzsl_split,0,4258,01838085_8089.tif,3330,0001233997.tif,0
16235,gzsl_split,0,4263,01839480_9484.tif,4231,01837635_7639.tif,1
16236,gzsl_split,0,4263,01839480_9484.tif,637,0001144274.tif,0
16237,gzsl_split,0,4272,01834956_4960.tif,4088,01837593_01837597.tif,1
16238,gzsl_split,0,4272,01834956_4960.tif,3467,2083848575.tif,0
16239,gzsl_split,0,4277,01839473_9477.tif,4526,01840716_0720.tif,1
16240,gzsl_split,0,4277,01839473_9477.tif,3462,2083813566.tif,0
16241,gzsl_split,0,4281,01835439_5443.tif,4447,01836327_6331.tif,1
16242,gzsl_split,0,4281,01835439_5443.tif,3532,2070001556_1557.tif,0
16243,gzsl_split,0,4292,01835040_5044.tif,4277,01839473_9477.tif,1
16244,gzsl_split,0,4292,01835040_5044.tif,1729,2074134630.tif,0
16245,gzsl_split,0,4305,01837478_01837482.tif,4128,01835735_5739.tif,1
16246,gzsl_split,0,4305,01837478_01837482.tif,3909,2057474183_2057474184.tif,0
16247,gzsl_split,0,4307,01837824_7828.tif,4391,01834835_4839.tif,1
16248,gzsl_split,0,4307,01837824_7828.tif,637,0001144274.tif,0
16249,gzsl_split,0,4308,01840646_0650.tif,4349,01837457_7461.tif,1
16250,gzsl_split,0,4308,01840646_0650.tif,1147,0001139846.tif,0
16251,gzsl_split,0,4310,01837782_7786.tif,4125,01838832_8836.tif,1
16252,gzsl_split,0,4310,01837782_7786.tif,4847,ti31689157.tif,0
16253,gzsl_split,0,4315,01838636_8640.tif,4447,01836327_6331.tif,1
16254,gzsl_split,0,4315,01838636_8640.tif,4080,81302840.tif,0
16255,gzsl_split,0,4316,01839393_9397.tif,4188,01839522.tif,1
16256,gzsl_split,0,4316,01839393_9397.tif,710,tnwl0007601.tif,0
16257,gzsl_split,0,4319,01838057_8061.tif,4518,01839762_9766.tif,1
16258,gzsl_split,0,4319,01838057_8061.tif,130,2051534327_2051534328.tif,0
16259,gzsl_split,0,4325,01834180_4184.tif,4381,01840779_0783.tif,1
16260,gzsl_split,0,4325,01834180_4184.tif,4053,81305396.tif,0
16261,gzsl_split,0,4340,01834604_4608.tif,4263,01839480_9484.tif,1
16262,gzsl_split,0,4340,01834604_4608.tif,2082,84463804_3812.tif,0
16263,gzsl_split,0,4346,01837063_7067.tif,4365,01837873_7877.tif,1
16264,gzsl_split,0,4346,01837063_7067.tif,2835,95602509.tif,0
16265,gzsl_split,0,4349,01837457_7461.tif,4366,01835103_5107.tif,1
16266,gzsl_split,0,4349,01837457_7461.tif,839,0001136731.tif,0
16267,gzsl_split,0,4358,01834793_4797.tif,4263,01839480_9484.tif,1
16268,gzsl_split,0,4358,01834793_4797.tif,2857,95602630.tif,0
16269,gzsl_split,0,4359,01835700_5704.tif,4272,01834956_4960.tif,1
16270,gzsl_split,0,4359,01835700_5704.tif,1759,2072821267.tif,0
16271,gzsl_split,0,4362,01838902_8906.tif,4307,01837824_7828.tif,1
16272,gzsl_split,0,4362,01838902_8906.tif,4840,ti31689131.tif,0
16273,gzsl_split,0,4365,01837873_7877.tif,4307,01837824_7828.tif,1
16274,gzsl_split,0,4365,01837873_7877.tif,1127,0001139727.tif,0
16275,gzsl_split,0,4366,01835103_5107.tif,4517,01834898_01834902.tif,1
16276,gzsl_split,0,4366,01835103_5107.tif,624,0001219807.tif,0
16277,gzsl_split,0,4368,01837726_7730.tif,4167,01834821_4825.tif,1
16278,gzsl_split,0,4368,01837726_7730.tif,3374,527972616+-2616.tif,0
16279,gzsl_split,0,4381,01840779_0783.tif,4231,01837635_7639.tif,1
16280,gzsl_split,0,4381,01840779_0783.tif,1143,0001139729.tif,0
16281,gzsl_split,0,4382,01836448_6452.tif,4258,01838085_8089.tif,1
16282,gzsl_split,0,4382,01836448_6452.tif,710,tnwl0007601.tif,0
16283,gzsl_split,0,4385,01837352_7356.tif,4281,01835439_5443.tif,1
16284,gzsl_split,0,4385,01837352_7356.tif,2400,522814727+-4728.tif,0
16285,gzsl_split,0,4386,01837317_7321.tif,4137,01841224_1228.tif,1
16286,gzsl_split,0,4386,01837317_7321.tif,2770,95602503.tif,0
16287,gzsl_split,0,4391,01834835_4839.tif,4447,01836327_6331.tif,1
16288,gzsl_split,0,4391,01834835_4839.tif,3794,0001211426.tif,0
16289,gzsl_split,0,4398,01840921_0925.tif,4542,01835180_5184.tif,1
16290,gzsl_split,0,4398,01840921_0925.tif,441,2075638364.tif,0
16291,gzsl_split,0,4399,01839933_9937.tif,4358,01834793_4797.tif,1
16292,gzsl_split,0,4399,01839933_9937.tif,3347,0001233892.tif,0
16293,gzsl_split,0,4402,01838507_8511.tif,4358,01834793_4797.tif,1
16294,gzsl_split,0,4402,01838507_8511.tif,2472,522814826+-4827.tif,0
16295,gzsl_split,0,4403,01838615_8619.tif,4402,01838507_8511.tif,1
16296,gzsl_split,0,4403,01838615_8619.tif,3946,2057442414_2057442415.tif,0
16297,gzsl_split,0,4406,01834949_4953.tif,4146,01839244_9248.tif,1
16298,gzsl_split,0,4406,01834949_4953.tif,1115,0001139742.tif,0
16299,gzsl_split,0,4408,01834019_4023.tif,4512,01838022_8026.tif,1
16300,gzsl_split,0,4408,01834019_4023.tif,2808,95602508.tif,0
16301,gzsl_split,0,4409,01841026_1030.tif,4134,01841210_1214.tif,1
16302,gzsl_split,0,4409,01841026_1030.tif,1084,0001139832.tif,0
16303,gzsl_split,0,4412,01839316_9320.tif,4402,01838507_8511.tif,1
16304,gzsl_split,0,4412,01839316_9320.tif,690,ti16310527.tif,0
16305,gzsl_split,0,4419,01837980_7984.tif,4463,01835033_5037.tif,1
16306,gzsl_split,0,4419,01837980_7984.tif,781,0001136578.tif,0
16307,gzsl_split,0,4422,01841203_1207.tif,4189,01834688_4692.tif,1
16308,gzsl_split,0,4422,01841203_1207.tif,3470,2083825186.tif,0
16309,gzsl_split,0,4426,01841047_1051.tif,4225,01839009_9013.tif,1
16310,gzsl_split,0,4426,01841047_1051.tif,3463,2083866281.tif,0
16311,gzsl_split,0,4429,01838622_8626.tif,4567,01836355_6359.tif,1
16312,gzsl_split,0,4429,01838622_8626.tif,3461,2083865630.tif,0
16313,gzsl_split,0,4430,01837600_7604.tif,4185,01836427_6431.tif,1
16314,gzsl_split,0,4430,01837600_7604.tif,1146,0001139731.tif,0
16315,gzsl_split,0,4439,01837408_01837412.tif,4382,01836448_6452.tif,1
16316,gzsl_split,0,4439,01837408_01837412.tif,1096,0001139814.tif,0
16317,gzsl_split,0,4444,01835616_5620.tif,4517,01834898_01834902.tif,1
16318,gzsl_split,0,4444,01835616_5620.tif,4749,2084068441.tif,0
16319,gzsl_split,0,4446,01836185_6189.tif,4307,01837824_7828.tif,1
16320,gzsl_split,0,4446,01836185_6189.tif,2835,95602509.tif,0
16321,gzsl_split,0,4447,01836327_6331.tif,4391,01834835_4839.tif,1
16322,gzsl_split,0,4447,01836327_6331.tif,4053,81305396.tif,0
16323,gzsl_split,0,4451,01840793_0797.tif,4315,01838636_8640.tif,1
16324,gzsl_split,0,4451,01840793_0797.tif,3808,2057422118.tif,0
16325,gzsl_split,0,4455,01838157_8161.tif,4382,01836448_6452.tif,1
16326,gzsl_split,0,4455,01838157_8161.tif,2318,0012189674.tif,0
16327,gzsl_split,0,4463,01835033_5037.tif,4426,01841047_1051.tif,1
16328,gzsl_split,0,4463,01835033_5037.tif,3933,2057436063_2057436064.tif,0
16329,gzsl_split,0,4481,01834884_4888.tif,4146,01839244_9248.tif,1
16330,gzsl_split,0,4481,01834884_4888.tif,672,0001144403.tif,0
16331,gzsl_split,0,4497,01839400_9404.tif,4412,01839316_9320.tif,1
16332,gzsl_split,0,4497,01839400_9404.tif,4589,2031312833.tif,0
16333,gzsl_split,0,4505,01837698_7702.tif,4365,01837873_7877.tif,1
16334,gzsl_split,0,4505,01837698_7702.tif,4851,ti31689163.tif,0
16335,gzsl_split,0,4508,01838874_8878.tif,4426,01841047_1051.tif,1
16336,gzsl_split,0,4508,01838874_8878.tif,3376,527962118+-2118.tif,0
16337,gzsl_split,0,4512,01838022_8026.tif,4567,01836355_6359.tif,1
16338,gzsl_split,0,4512,01838022_8026.tif,2883,95602495.tif,0
16339,gzsl_split,0,4517,01834898_01834902.tif,4359,01835700_5704.tif,1
16340,gzsl_split,0,4517,01834898_01834902.tif,2755,95824437.tif,0
16341,gzsl_split,0,4518,01839762_9766.tif,4281,01835439_5443.tif,1
16342,gzsl_split,0,4518,01839762_9766.tif,4712,2057477040_2057477048.tif,0
16343,gzsl_split,0,4523,01835202_5206.tif,4315,01838636_8640.tif,1
16344,gzsl_split,0,4523,01835202_5206.tif,3410,528019106+-9106.tif,0
16345,gzsl_split,0,4526,01840716_0720.tif,4382,01836448_6452.tif,1
16346,gzsl_split,0,4526,01840716_0720.tif,4691,2057431310.tif,0
16347,gzsl_split,0,4531,01841005_1009.tif,4523,01835202_5206.tif,1
16348,gzsl_split,0,4531,01841005_1009.tif,23,518219790+-9791.tif,0
16349,gzsl_split,0,4542,01835180_5184.tif,4439,01837408_01837412.tif,1
16350,gzsl_split,0,4542,01835180_5184.tif,2365,522814910+-4911.tif,0
16351,gzsl_split,0,4547,01837429_01837433.tif,4281,01835439_5443.tif,1
16352,gzsl_split,0,4547,01837429_01837433.tif,1007,0000176512.tif,0
16353,gzsl_split,0,4550,01835304_5308.tif,4112,01835679_01835683.tif,1
16354,gzsl_split,0,4550,01835304_5308.tif,2900,95602768.tif,0
16355,gzsl_split,0,4551,01836406_6410.tif,4167,01834821_4825.tif,1
16356,gzsl_split,0,4551,01836406_6410.tif,449,2085318647.tif,0
16357,gzsl_split,0,4555,01837443_7447.tif,4215,01839121_9125.tif,1
16358,gzsl_split,0,4555,01837443_7447.tif,101,2031295980.tif,0
16359,gzsl_split,0,4567,01836355_6359.tif,4508,01838874_8878.tif,1
16360,gzsl_split,0,4567,01836355_6359.tif,2808,95602508.tif,0
16361,gzsl_split,0,4577,01836497_6501.tif,4154,01841040_1044.tif,1
16362,gzsl_split,0,4577,01836497_6501.tif,1110,0001139713.tif,0
16363,gzsl_split,0,4579,01834068_4072.tif,4253,01839636_9640.tif,1
16364,gzsl_split,0,4579,01834068_4072.tif,1702,2074134390.tif,0
16365,gzsl_split,0,4583,2031316074.tif,4595,2031301038.tif,1
16366,gzsl_split,0,4583,2031316074.tif,4128,01835735_5739.tif,0
16367,gzsl_split,0,4584,2031299490.tif,4586,2031315169.tif,1
16368,gzsl_split,0,4584,2031299490.tif,1135,0001139817.tif,0
16369,gzsl_split,0,4585,2031315252.tif,4590,2031315259.tif,1
16370,gzsl_split,0,4585,2031315252.tif,4426,01841047_1051.tif,0
16371,gzsl_split,0,4586,2031315169.tif,4587,2031315105.tif,1
16372,gzsl_split,0,4586,2031315169.tif,1186,0000062589.tif,0
16373,gzsl_split,0,4587,2031315105.tif,4589,2031312833.tif,1
16374,gzsl_split,0,4587,2031315105.tif,719,ti16310942.tif,0
16375,gzsl_split,0,4588,2031299957.tif,4584,2031299490.tif,1
16376,gzsl_split,0,4588,2031299957.tif,4818,2084610519_0520.tif,0
16377,gzsl_split,0,4589,2031312833.tif,4595,2031301038.tif,1
16378,gzsl_split,0,4589,2031312833.tif,1020,0000176514.tif,0
16379,gzsl_split,0,4590,2031315259.tif,4589,2031312833.tif,1
16380,gzsl_split,0,4590,2031315259.tif,1016,0000176525.tif,0
16381,gzsl_split,0,4591,2031312223.tif,4584,2031299490.tif,1
16382,gzsl_split,0,4591,2031312223.tif,982,2057124198_4200.tif,0
16383,gzsl_split,0,4592,2031315295.tif,4595,2031301038.tif,1
16384,gzsl_split,0,4592,2031315295.tif,452,2065180467.tif,0
16385,gzsl_split,0,4593,2031316357.tif,4583,2031316074.tif,1
16386,gzsl_split,0,4593,2031316357.tif,4635,2057467369.tif,0
16387,gzsl_split,0,4594,2031316347.tif,4590,2031315259.tif,1
16388,gzsl_split,0,4594,2031316347.tif,1587,12932753.tif,0
16389,gzsl_split,0,4595,2031301038.tif,4587,2031315105.tif,1
16390,gzsl_split,0,4595,2031301038.tif,713,ti16310943.tif,0
16391,gzsl_split,0,4611,2058031558.tif,4842,ti31689170.tif,0
16392,gzsl_split,0,4626,2057467409_2057467410.tif,4629,2057438003_2057438004.tif,1
16393,gzsl_split,0,4626,2057467409_2057467410.tif,4112,01835679_01835683.tif,0
16394,gzsl_split,0,4627,2057438019_2057438020.tif,4629,2057438003_2057438004.tif,1
16395,gzsl_split,0,4627,2057438019_2057438020.tif,2883,95602495.tif,0
16396,gzsl_split,0,4628,2057467331_2057467332.tif,4635,2057467369.tif,1
16397,gzsl_split,0,4628,2057467331_2057467332.tif,3499,2050627166.tif,0
16398,gzsl_split,0,4629,2057438003_2057438004.tif,4639,2057467287_2057467288.tif,1
16399,gzsl_split,0,4629,2057438003_2057438004.tif,4595,2031301038.tif,0
16400,gzsl_split,0,4630,2057438021_2057438022.tif,4632,2057438023_2057438024.tif,1
16401,gzsl_split,0,4630,2057438021_2057438022.tif,4555,01837443_7447.tif,0
16402,gzsl_split,0,4631,2057467281_2057467282.tif,4629,2057438003_2057438004.tif,1
16403,gzsl_split,0,4631,2057467281_2057467282.tif,108,2031296018.tif,0
16404,gzsl_split,0,4632,2057438023_2057438024.tif,4631,2057467281_2057467282.tif,1
16405,gzsl_split,0,4632,2057438023_2057438024.tif,4192,01839443_9447.tif,0
16406,gzsl_split,0,4633,2057467509_2057467510.tif,4627,2057438019_2057438020.tif,1
16407,gzsl_split,0,4633,2057467509_2057467510.tif,582,0001178975.tif,0
16408,gzsl_split,0,4634,2057438017_2057438018.tif,4626,2057467409_2057467410.tif,1
16409,gzsl_split,0,4634,2057438017_2057438018.tif,651,0001144237.tif,0
16410,gzsl_split,0,4635,2057467369.tif,4638,2057467577_2057467578.tif,1
16411,gzsl_split,0,4635,2057467369.tif,854,0001136673.tif,0
16412,gzsl_split,0,4636,2057467441_2057467442.tif,4633,2057467509_2057467510.tif,1
16413,gzsl_split,0,4636,2057467441_2057467442.tif,2105,84459216_9222.tif,0
16414,gzsl_split,0,4637,2057467385_2057467386.tif,4639,2057467287_2057467288.tif,1
16415,gzsl_split,0,4637,2057467385_2057467386.tif,4402,01838507_8511.tif,0
16416,gzsl_split,0,4638,2057467577_2057467578.tif,4627,2057438019_2057438020.tif,1
16417,gzsl_split,0,4638,2057467577_2057467578.tif,1170,0001139651.tif,0
16418,gzsl_split,0,4639,2057467287_2057467288.tif,4632,2057438023_2057438024.tif,1
16419,gzsl_split,0,4639,2057467287_2057467288.tif,1135,0001139817.tif,0
16420,gzsl_split,0,4651,0001219544.tif,4654,0001219729.tif,1
16421,gzsl_split,0,4651,0001219544.tif,1699,2074972984.tif,0
16422,gzsl_split,0,4652,0001219590.tif,4659,0001219583.tif,1
16423,gzsl_split,0,4652,0001219590.tif,3376,527962118+-2118.tif,0
16424,gzsl_split,0,4653,0001219586.tif,4652,0001219590.tif,1
16425,gzsl_split,0,4653,0001219586.tif,992,2057124475_4477.tif,0
16426,gzsl_split,0,4654,0001219729.tif,4658,0001219688.tif,1
16427,gzsl_split,0,4654,0001219729.tif,24,518301897+-1898.tif,0
16428,gzsl_split,0,4655,0001219608.tif,4652,0001219590.tif,1
16429,gzsl_split,0,4655,0001219608.tif,2268,00970051_0057.tif,0
16430,gzsl_split,0,4656,0001219687.tif,4659,0001219583.tif,1
16431,gzsl_split,0,4656,0001219687.tif,637,0001144274.tif,0
16432,gzsl_split,0,4657,0001219686.tif,4654,0001219729.tif,1
16433,gzsl_split,0,4657,0001219686.tif,4627,2057438019_2057438020.tif,0
16434,gzsl_split,0,4658,0001219688.tif,4660,0001219728.tif,1
16435,gzsl_split,0,4658,0001219688.tif,1089,0001139804.tif,0
16436,gzsl_split,0,4659,0001219583.tif,4655,0001219608.tif,1
16437,gzsl_split,0,4659,0001219583.tif,855,0001136782.tif,0
16438,gzsl_split,0,4660,0001219728.tif,4658,0001219688.tif,1
16439,gzsl_split,0,4660,0001219728.tif,4307,01837824_7828.tif,0
16440,gzsl_split,0,4664,2057403507_2057403517.tif,4720,2057404776.tif,1
16441,gzsl_split,0,4664,2057403507_2057403517.tif,2255,85695404_5430.tif,0
16442,gzsl_split,0,4678,2057403047_2057403057.tif,4688,2057465914_2057465923.tif,1
16443,gzsl_split,0,4678,2057403047_2057403057.tif,4316,01839393_9397.tif,0
16444,gzsl_split,0,4680,2057430716_2057430725.tif,4710,2057413730_2057413738.tif,1
16445,gzsl_split,0,4680,2057430716_2057430725.tif,1006,0000176496.tif,0
16446,gzsl_split,0,4683,2057413512_2057413520.tif,4693,2057404777.tif,1
16447,gzsl_split,0,4683,2057413512_2057413520.tif,3244,0001219510.tif,0
16448,gzsl_split,0,4686,2057478396_2057478405.tif,4731,2057431448_2057431458.tif,1
16449,gzsl_split,0,4686,2057478396_2057478405.tif,3998,507691715_507691716.tif,0
16450,gzsl_split,0,4688,2057465914_2057465923.tif,4693,2057404777.tif,1
16451,gzsl_split,0,4688,2057465914_2057465923.tif,3665,2051529980_2051529981.tif,0
16452,gzsl_split,0,4689,2057403774.tif,4720,2057404776.tif,1
16453,gzsl_split,0,4689,2057403774.tif,3671,2057408889_2057408890.tif,0
16454,gzsl_split,0,4691,2057431310.tif,4712,2057477040_2057477048.tif,1
16455,gzsl_split,0,4691,2057431310.tif,653,0001144270.tif,0
16456,gzsl_split,0,4693,2057404777.tif,4689,2057403774.tif,1
16457,gzsl_split,0,4693,2057404777.tif,4526,01840716_0720.tif,0
16458,gzsl_split,0,4695,2057403992.tif,4712,2057477040_2057477048.tif,1
16459,gzsl_split,0,4695,2057403992.tif,4836,ti31689174.tif,0
16460,gzsl_split,0,4699,2057430958_2057430967.tif,4710,2057413730_2057413738.tif,1
16461,gzsl_split,0,4699,2057430958_2057430967.tif,1134,0001139579.tif,0
16462,gzsl_split,0,4700,2057465608_2057465617.tif,4712,2057477040_2057477048.tif,1
16463,gzsl_split,0,4700,2057465608_2057465617.tif,3969,507691753_507691754.tif,0
16464,gzsl_split,0,4705,2057402767.tif,4731,2057431448_2057431458.tif,1
16465,gzsl_split,0,4705,2057402767.tif,3793,0001211476.tif,0
16466,gzsl_split,0,4710,2057413730_2057413738.tif,4664,2057403507_2057403517.tif,1
16467,gzsl_split,0,4710,2057413730_2057413738.tif,3917,2057412638_2057412639.tif,0
16468,gzsl_split,0,4712,2057477040_2057477048.tif,4683,2057413512_2057413520.tif,1
